Mining_date,Job_Title,Company,location,Posting_date,Description,Sector
2023-08-29,Correctional Officer - Clements Unit,Texas Department of Criminal Justice,"Amarillo, TX",26 days ago,"$3,722.82–$4,147.72                                              Per Month                                             Full-time                                             Employee                                             Actively Hiring",higher-ed-jobs
2023-08-29,Correctional Officer - Michael Unit,Texas Department of Criminal Justice,"Tennessee Colony, TX",26 days ago,"$3,722.82–$4,147.72                                              Per Month                                             Full-time                                             Employee                                             Actively Hiring",higher-ed-jobs
2023-08-29,Correctional Officer - Robertson Unit,Texas Department of Criminal Justice,"Abilene, TX",26 days ago,"$3,722.82–$4,147.72                                              Per Month                                             Full-time                                             Employee                                             Actively Hiring",higher-ed-jobs
2023-08-29,Correctional Officer - Connally Unit,Texas Department of Criminal Justice,"Kenedy, TX",26 days ago,"$3,722.82–$4,147.72                                              Per Month                                             Full-time                                             Employee                                             Actively Hiring",higher-ed-jobs
2023-08-29,Administrative Assistant I - Biology,Indiana State University,"Terre Haute, IN",5 days ago,$14.71                                              Per Hour                                             Full-time                                             Employee                                             Actively Hiring,higher-ed-jobs
2023-08-29,LAWYERING PROGRAM FACULTY,NYU School of Law,"New York, NY",15 days ago,Full-time                                             Employee                                             Actively Hiring,higher-ed-jobs
2023-08-29,Senior Paralegal - Litigation Support,Leidos,"Los Angeles, CA",10 days ago,Actively Hiring,higher-ed-jobs
2023-08-29,Adult Pretrial Services Officer 1/2,"Alaska DOC - Division of Pretrial, Probation and Parole","ANCHORAGE, AK",1 day ago,$26.61–$32.92                                              Per Year                                             Full-time                                             Employee                                             Actively Hiring,higher-ed-jobs
2023-08-29,Correctional Officer - Hughes Unit,Texas Department of Criminal Justice,"Gatesville, TX",26 days ago,"$3,722.82–$4,147.72                                              Per Month                                             Full-time                                             Employee                                             Actively Hiring",higher-ed-jobs
2023-08-29,Correctional Officer - Clements Unit,Texas Department of Criminal Justice,"Amarillo, TX",26 days ago,"$3,722.82–$4,147.72                                              Per Month                                             Full-time                                             Employee                                             Actively Hiring",higher-ed-jobs
2023-08-29,Correctional Officer - Michael Unit,Texas Department of Criminal Justice,"Tennessee Colony, TX",26 days ago,"$3,722.82–$4,147.72                                              Per Month                                             Full-time                                             Employee                                             Actively Hiring",higher-ed-jobs
2023-08-29,Correctional Officer - Robertson Unit,Texas Department of Criminal Justice,"Abilene, TX",26 days ago,"$3,722.82–$4,147.72                                              Per Month                                             Full-time                                             Employee                                             Actively Hiring",higher-ed-jobs
2023-08-29,Correctional Officer - Connally Unit,Texas Department of Criminal Justice,"Kenedy, TX",26 days ago,"$3,722.82–$4,147.72                                              Per Month                                             Full-time                                             Employee                                             Actively Hiring",higher-ed-jobs
2023-08-29,LAWYERING PROGRAM FACULTY,NYU School of Law,"New York, NY",15 days ago,Full-time                                             Employee                                             Actively Hiring,higher-ed-jobs
2023-08-29,Administrative Assistant I - Biology,Indiana State University,"Terre Haute, IN",5 days ago,$14.71                                              Per Hour                                             Full-time                                             Employee                                             Actively Hiring,higher-ed-jobs
2023-08-29,Senior Paralegal - Litigation Support,Leidos,"Los Angeles, CA",10 days ago,Actively Hiring,higher-ed-jobs
2023-08-29,Adult Pretrial Services Officer 1/2,"Alaska DOC - Division of Pretrial, Probation and Parole","ANCHORAGE, AK",1 day ago,$26.61–$32.92                                              Per Year                                             Full-time                                             Employee                                             Actively Hiring,higher-ed-jobs
2023-08-29,Correctional Officer - Hughes Unit,Texas Department of Criminal Justice,"Gatesville, TX",26 days ago,"$3,722.82–$4,147.72                                              Per Month                                             Full-time                                             Employee                                             Actively Hiring",higher-ed-jobs
2023-08-29,Correctional Officer - Clements Unit,Texas Department of Criminal Justice,"Amarillo, TX",26 days ago,"$3,722.82–$4,147.72                                              Per Month                                             Full-time                                             Employee                                             Actively Hiring",higher-ed-jobs
2023-08-29,Correctional Officer - Michael Unit,Texas Department of Criminal Justice,"Tennessee Colony, TX",26 days ago,"$3,722.82–$4,147.72                                              Per Month                                             Full-time                                             Employee                                             Actively Hiring",higher-ed-jobs
2023-08-29,Correctional Officer - Robertson Unit,Texas Department of Criminal Justice,"Abilene, TX",26 days ago,"$3,722.82–$4,147.72                                              Per Month                                             Full-time                                             Employee                                             Actively Hiring",higher-ed-jobs
2023-08-29,Correctional Officer - Connally Unit,Texas Department of Criminal Justice,"Kenedy, TX",26 days ago,"$3,722.82–$4,147.72                                              Per Month                                             Full-time                                             Employee                                             Actively Hiring",higher-ed-jobs
2023-08-29,LAWYERING PROGRAM FACULTY,NYU School of Law,"New York, NY",15 days ago,Full-time                                             Employee                                             Actively Hiring,higher-ed-jobs
2023-08-29,Administrative Assistant I - Biology,Indiana State University,"Terre Haute, IN",5 days ago,$14.71                                              Per Hour                                             Full-time                                             Employee                                             Actively Hiring,higher-ed-jobs
2023-08-29,Anatomy and Physiology Adjunct Faculty,West Coast University,"Monrovia, CA",1 day ago,Actively Hiring,higher-ed-jobs
2023-08-29,Senior Paralegal - Litigation Support,Leidos,"Los Angeles, CA",10 days ago,Actively Hiring,higher-ed-jobs
2023-08-29,Correctional Officer - Hughes Unit,Texas Department of Criminal Justice,"Gatesville, TX",26 days ago,"$3,722.82–$4,147.72                                              Per Month                                             Full-time                                             Employee                                             Actively Hiring",higher-ed-jobs
2023-08-29,Correctional Officer - Clements Unit,Texas Department of Criminal Justice,"Amarillo, TX",26 days ago,"$3,722.82–$4,147.72                                              Per Month                                             Full-time                                             Employee                                             Actively Hiring",higher-ed-jobs
2023-08-29,Correctional Officer - Michael Unit,Texas Department of Criminal Justice,"Tennessee Colony, TX",26 days ago,"$3,722.82–$4,147.72                                              Per Month                                             Full-time                                             Employee                                             Actively Hiring",higher-ed-jobs
2023-08-29,Correctional Officer - Robertson Unit,Texas Department of Criminal Justice,"Abilene, TX",26 days ago,"$3,722.82–$4,147.72                                              Per Month                                             Full-time                                             Employee                                             Actively Hiring",higher-ed-jobs
2023-08-29,Correctional Officer - Connally Unit,Texas Department of Criminal Justice,"Kenedy, TX",26 days ago,"$3,722.82–$4,147.72                                              Per Month                                             Full-time                                             Employee                                             Actively Hiring",higher-ed-jobs
2023-08-29,LAWYERING PROGRAM FACULTY,NYU School of Law,"New York, NY",15 days ago,Full-time                                             Employee                                             Actively Hiring,higher-ed-jobs
2023-08-29,Administrative Assistant I - Biology,Indiana State University,"Terre Haute, IN",5 days ago,$14.71                                              Per Hour                                             Full-time                                             Employee                                             Actively Hiring,higher-ed-jobs
2023-08-29,Senior Paralegal - Litigation Support,Leidos,"Los Angeles, CA",10 days ago,Actively Hiring,higher-ed-jobs
2023-08-29,"Adjunct Faculty, Physical Therapy, Neuro/Ortho",West Coast University,"Pico Rivera, CA",1 day ago,Actively Hiring,higher-ed-jobs
2023-08-29,Correctional Officer - Hughes Unit,Texas Department of Criminal Justice,"Gatesville, TX",26 days ago,"$3,722.82–$4,147.72                                              Per Month                                             Full-time                                             Employee                                             Actively Hiring",higher-ed-jobs
2023-08-29,Correctional Officer - Clements Unit,Texas Department of Criminal Justice,"Amarillo, TX",26 days ago,"$3,722.82–$4,147.72                                              Per Month                                             Full-time                                             Employee                                             Actively Hiring",higher-ed-jobs
2023-08-29,Correctional Officer - Michael Unit,Texas Department of Criminal Justice,"Tennessee Colony, TX",26 days ago,"$3,722.82–$4,147.72                                              Per Month                                             Full-time                                             Employee                                             Actively Hiring",higher-ed-jobs
2023-08-29,Correctional Officer - Robertson Unit,Texas Department of Criminal Justice,"Abilene, TX",26 days ago,"$3,722.82–$4,147.72                                              Per Month                                             Full-time                                             Employee                                             Actively Hiring",higher-ed-jobs
